Token,Index
新鲜空气,4328
究竟,4329
纸板盒,4330
百分之百,4331
可回收,4332
西班牙语,4333
这待,4334
粉刷,4335
二十,4336
美元,4337
向左转,4338
跑调,4339
想想,4340
一头,4341
母牛,4342
劝告,4343
事物,4344
一窝,4345
黄蜂,4346
袭击,4347
帝国,4348
大堂,4349
营销部,4350
负责人,4351
某人,4352
形,4353
公车上,4354
心意,4355
冒,4356
生命危险,4357
我花,4358
预期,4359
鞋,4360
当雨,4361
米,4362
公斤,4363
单位,4364
出售,4365
大家伙,4366
在线,4367
稍候,4368
答应,4369
六点钟,4370
送,4371
生日礼物,4372
特蕾莎,4373
修女,4374
授予,4375
诺贝尔奖,4376
顶嘴,4377
敢,4378
不久,4379
我待,4380
烂泥,4381
拽,4382
手肘,4383
办完,4384
事会,4385
优胜者,4386
寄信,4387
气温,4388
下降,4389
时机,4390
保持联系,4391
落,4392
他弹,4393
怀孕,4394
赞同,4395
开慢,4396
学得,4397
脸颊,4398
吻,4399
真信,4400
学好,4401
外语,4402
坚韧不拔,4403
毅力,4404
先行者,4405
沮丧,4406
没油,4407
既,4408
亲吻,4409
好日子,4410
碰,4411
枪,4412
不抱,4413
小雨,4414
收拾,4415
屋子,4416
杀手,4417
身份,4418
留,4419
便条,4420
白酒,4421
环游世界,4422
遥控器,4423
沙发,4424
硫磺,4425
燃烧,4426
蓝色,4427
火焰,4428
贪心,4429
胆怯,4430
救过,4431
温室效应,4432
虚构,4433
车子,4434
两百元,4435
含税,4436
镭,4437
居里夫人,4438
出国,4439
留学,4440
那为,4441
低于,4442
平均水平,4443
祖父,4444
尿床,4445
我认,4446
绝不,4447
接电话,4448
一见钟情,4449
太短,4450
不管,4451
喝完,4452
每天晚上,4453
没见,4454
爸,4455
英语水平,4456
仅够,4457
糊口,4458
专职,4459
固定,4460
收入,4461
一段,4462
长谈,4463
深呼吸,4464
有益健康,4465
严肃,4466
生下,4467
三四次,4468
乐趣,4469
航空,4470
邮寄,4471
纸牌,4472
把手,4473
麦克风,4474
吸取教训,4475
其实,4476
并不多,4477
架子,4478
张床,4479
强风,4480
暴雨,4481
雨淋,4482
聚财,4483
人家,4484
仅仅,4485
别胡说,4486
不仅,4487
数量,4488
不如,4489
质量,4490
巴士,4491
保重,4492
好时机,4493
纸烧,4494
老婆,4495
依靠,4496
竭尽全力,4497
讨好,4498
底特律,4499
工业,4500
而出名,4501
交通,4502
堵塞,4503
切除,4504
脂肪,4505
时说,4506
靠不住,4507
见见,4508
到处,4509
警察局,4510
穿过,4511
树林,4512
小路,4513
有件,4514
路会,4515
引,4516
观光胜地,4517
累坏,4518
个人电脑,4519
涨,4520
一倍,4521
叉子,4522
脏,4523
难民,4524
涌,4525
决策,4526
海绵,4527
吸水,4528
影片,4529
好极了,4530
租,4531
烦心,4532
五个,4533
有罪,4534
一个头,4535
归于,4536
工作日,4537
喝些,4538
吃水果,4539
嫌疑犯,4540
性别,4541
不明,4542
随着,4543
推移,4544
设,4545
抓,4546
火山湖,4547
生计,4548
每周六,4549
太多,4550
我订,4551
幚,4552
确认,4553
否定,4554
义务,4555
还债,4556
但是,4557
事儿,4558
我太忙,4559
樱桃树,4560
龄,4561
八年,4562
毫无价值,4563
夜以继日,4564
道路,4565
封闭,4566
老实人,4567
餐厅,4568
遭,4569
这罪,4570
保守,4571
猎人,4572
射杀,4573
五元,4574
签上,4575
体育,4576
无国界,4577
顺风,4578
谢,4579
真病,4580
注册,4581
健身房,4582
登山,4583
风从,4584
东方,4585
吹,4586
遍及,4587
全国,4588
出席会议,4589
一棵,4590
大树,4591
暴风,4592
羽毛,4593
通电话,4594
两周,4595
三倍,4596
洽商,4597
达成,4598
协议,4599
所说,4600
锁门,4601
符合条件,4602
五小时,4603
尝,4604
欺骗,4605
山上,4606
走来,4607
巨大,4608
怪物,4609
内用,4610
外带,4611
这张,4612
张好,4613
落榜,4614
三张,4615
能记,4616
原子弹,4617
滑雪,4618
样本,4619
纯净,4620
符号,4621
玩牌,4622
酒鬼,4623
三片,4624
尽力而为,4625
看重,4626
趴在,4627
方向盘,4628
钓到,4629
小女孩,4630
电话机,4631
树高,4632
遭雷击,4633
严格,4634
家具,4635
三辆,4636
嗑,4637
葵花籽,4638
嫁给,4639
整齐,4640
折好,4641
惹事,4642
并且,4643
淋浴,4644
单人间,4645
屋里,4646
清理,4647
积雪,4648
小孩子,4649
男孩儿,4650
酣然,4651
入睡,4652
捂住,4653
召开,4654
使人,4655
盲目,4656
漏洞,4657
这端,4658
牧师,4659
家中,4660
攻击,4661
主人,4662
亲戚,4663
箭头,4664
行进,4665
腼腆,4666
总要,4667
倔强,4668
尺寸,4669
浴室,4670
计量,4671
减价,4672
活动,4673
客厅,4674
嘲笑,4675
爷爷,4676
妨碍,4677
烧,4678
说过,4679
种瓜得瓜,4680
大半生,4681
踮,4682
脚尖,4683
元旦,4684
阿拉伯语,4685
右往,4686
左读,4687
股票价格,4688
跌至,4689
新低,4690
我累,4691
几十本,4692
猎,4693
用枪,4694
瞄准,4695
钩子,4696
这首,4697
曲子,4698
太难,4699
几本书,4700
挑三拣四,4701
它花,4702
他点,4703
最新版,4704
甘迺迪,4705
安葬,4706
阿灵顿,4707
公墓,4708
打架,4709
新学年,4710
画笔,4711
打到,4712
狡兔三窟,4713
兽类,4714
之王,4715
吸引,4716
有时候,4717
口误,4718
致命,4719
正式工,4720
临时工,4721
投了,4722
保险,4723
事太多,4724
情境,4725
从头开始,4726
演唱会,4727
彩票,4728
三瓶,4729
三月,4730
唱首歌,4731
小鸟,4732
听力,4733
对岸,4734
实际,4735
并不知道,4736
发脾气,4737
延长,4738
停留,4739
五天,4740
一瓶,4741
该信,4742
玩具,4743
昂贵,4744
常到,4745
户外,4746
革命,4747
北海道,4748
半要,4749
贷款,4750
金额,4751
取回,4752
干洗,4753
「,4754
跟踪,4755
阿司匹林,4756
那人,4757
真理必胜,4758
立方,4759
二十七,4760
囚禁,4761
筋疲力尽,4762
菜,4763
买下,4764
再累,4765
护士,4766
打碎,4767
玻璃杯,4768
显而易见,4769
出差,4770
豆腐,4771
很糟,4772
周六,4773
待久,4774
花费,4775
之中,4776
节日,4777
山丘,4778
转动,4779
好几个,4780
真有,4781
操控,4782
正是,4783
点心,4784
首都,4785
疏散,4786
整栋,4787
楼,4788
节省,4789
上路,4790
退休,4791
念头,4792
抢劫,4793
不劳而获,4794
开窗,4795
茬,4796
太冷,4797
唱歌跳舞,4798
自由式,4799
夏娃,4800
两辆,4801
方便,4802
外星人,4803
面临,4804
客人,4805
顾客,4806
止血,4807
过于,4808
性急,4809
匆匆忙忙,4810
找个,4811
练舞,4812
哮喘,4813
平常,4814
没事,4815
几号,4816
除草,4817
浇花,4818
愚弄,4819
恭喜,4820
门口,4821
婴孩,4822
撕掉,4823
钞票,4824
照著,4825
指示,4826
变量,4827
来杯,4828
废话,4829
你会弹,4830
好事,4831
逝世,4832
欣赏,4833
油漆,4834
脱落,4835
止住,4836
仇恨,4837
只鹰,4838
四天,4839
涂点,4840
防晒,4841
最差,4842
政府,4843
加大,4844
农业,4845
投资,4846
披萨,4847
多花点,4848
汉堡,4849
彻底,4850
羊毛,4851
裙,4852
我学,4853
碎玻璃,4854
充当,4855
平和,4856
曲奇,4857
十字路口,4858
右转,4859
减少,4860
百分之十,4861
毒品,4862
国际性,4863
那辆车,4864
静静地,4865
卧室,4866
分不开,4867
着想,4868
进取心,4869
悲伤,4870
嘀咕,4871
墓园,4872
万能,4873
开销,4874
花是,4875
吃饱,4876
常,4877
一套,4878
关东地区,4879
猎物,4880
蒙上,4881
一层,4882
灰,4883
锻炼,4884
肌肉,4885
最初,4886
看门人,4887
一艘,4888
小船,4889
欣喜若狂,4890
打不开,4891
就寝,4892
信箱,4893
起诉,4894
盗窃,4895
冷水,4896
暑热,4897
提神,4898
年,4899
懂事,4900
精通,4901
道理,4902
躺下来,4903
下定决心,4904
念书,4905
球拍,4906
举起手来,4907
坐飞机,4908
好久,4909
关注,4910
好话,4911
家有,4912
五口,4913
过夜,4914
一大,4915
罐,4916
惩罚,4917
降低成本,4918
水对,4919
保持沉默,4920
相识,4921
很久,4922
鲸,4923
埃菲尔铁塔,4924
卢浮宫,4925
一座,4926
桌前,4927
我前,4928
传真,4929
携款,4930
潜逃,4931
签名,4932
跳进,4933
坚持,4934
医学界,4935
影响力,4936
飞逝,4937
恐龙,4938
灭绝,4939
桶,4940
喝水,4941
获胜,4942
穿错,4943
没犯,4944
传开,4945
争议,4946
傻瓜,4947
全班同学,4948
语词,4949
表达思想,4950
贴,4951
我本应,4952
婉拒,4953
早安,4954
这篇,4955
作文,4956
差得远,4957
城,4958
犹太教,4959
堂,4960
公共汽车,4961
发车,4962
电话铃,4963
响,4964
正向,4965
绑架,4966
看不见,4967
等一等,4968
支笔,4969
摘花,4970
而且,4971
舞,4972
己经,4973
钟,4974
不住,4975
读懂,4976
恐怖,4977
飞碟,4978
尽全力,4979
洒,4980
调味,4981
灵魂,4982
恐怖电影,4983
右眼,4984
真瘦,4985
抵御,4986
入侵者,4987
众人,4988
名古屋,4989
大巴,4990
雨伞,4991
装,4992
情绪,4993
水来,4994
教养,4995
上次,4996
跳绳,4997
持久,4998
抽,4999
栏杆,5000
铁,5001
每晚,5002
谈判,5003
中止,5004
移民,5005
改了,5006
以便,5007
破产,5008
法案,5009
铁是,5010
两点钟,5011
进港,5012
掌握,5013
化学,5014
乐事,5015
两条,5016
沼泽地,5017
厨艺,5018
达到,5019
十三年,5020
以来,5021
最高点,5022
一千只,5023
纸鹤,5024
百万富翁,5025
收回,5026
普及,5027
分为,5028
部分,5029
第三次,5030
世界大战,5031
爆发,5032
红,5033
味道,5034
赤裸,5035
上身,5036
运转,5037
哪见,5038
降低,5039
能源需求,5040
情愿,5041
提案,5042
不干,5043
公开场合,5044
饼干,5045
形状,5046
噩梦,5047
山地车,5048
更改,5049
长寿,5050
幢,5051
六层,5052
四楼,5053
变胖,5054
书法,5055
程度,5056
高得,5057
何时,5058
现金支付,5059
水痘,5060
最早,5061
祈盼,5062
轮胎,5063
瘪,5064
令人兴奋,5065
同性恋,5066
靠近,5067
使出,5068
全力,5069
奔跑,5070
长裙,5071
乐队,5072
起步,5073
白费力气,5074
四周,5075
我租,5076
小时候,5077
词是,5078
说教,5079
信念,5080
强加在,5081
总统,5082
难接近,5083
真怕,5084
蜘蛛,5085
这伙,5086
下个星期,5087
不成器,5088
波斯顿,5089
五本,5090
军人,5091
履行,5092
补充,5093
代,5094
罗马,5095
古建筑,5096
打麻将,5097
墨西哥,5098
毯子,5099
按钮,5100
认可,5101
治疗,5102
尝试,5103
荒谬,5104
中小企业,5105
勒紧裤带,5106
存活,5107
彩虹桥,5108
闲着,5109
目击,5110
好喝,5111
亚马逊河,5112
支流,5113
多好,5114
幸存者,5115
会见,5116
器乐,5117
加班,5118
立场,5119
考虑看看,5120
风险,5121
悲剧,5122
缺点,5123
科幻小说,5124
John,5125
暖房,5126
嗓音,5127
事来,5128
纸巾,5129
那口,5130
锅,5131
擦干,5132
下班,5133
高大,5134
本意,5135
很傻,5136
摸黑,5137
南非,5138
论文,5139
改进,5140
订,5141
沾满,5142
血,5143
变冷,5144
连环,5145
我载,5146
成家,5147
愿景,5148
被困,5149
电梯,5150
神户,5151
禁不住,5152
姐弟,5153
不快,5154
购买,5155
冷冻,5156
战胜,5157
人活,5158
必定会,5159
觉察到,5160
再往,5161
火里,5162
添些,5163
木柴,5164
雪下,5165
很挤,5166
我换,5167
护林,5168
提示,5169
说实话,5170
横穿马路,5171
时要,5172
留心,5173
就业,5174
十个,5175
建立,5176
避难所,5177
辨别,5178
太阳眼镜,5179
剩,5180
发作,5181
受不了,5182
找事,5183
寄错,5184
水星,5185
愧疚,5186
写信给,5187
南极,5188
大陆,5189
车出,5190
尽管,5191
提问,5192
说得通,5193
瘦,5194
首先,5195
什么游戏,5196
多才,5197
电子邮箱,5198
供给,5199
要用,5200
做点事,5201
大幅,5202
暴风雪,5203
使得,5204
返回,5205
营地,5206
夫人,5207
值,5208
证实,5209
理想,5210
爹地,5211
冰冷,5212
爱我吗,5213
晚会,5214
再谈,5215
吹口哨,5216
大城市,5217
万事如意,5218
尝过,5219
作者,5220
樽,5221
你明,5222
昏昏欲睡,5223
带走,5224
掉落,5225
悬崖,5226
早就,5227
没命,5228
保存,5229
阴凉,5230
狼吞虎咽,5231
一顿,5232
带个,5233
一加,5234
等于,5235
两种,5236
加油,5237
热泪盈眶,5238
胶片,5239
乖孩子,5240
世界地图,5241
寄希望于,5242
翘,5243
二郎腿,5244
公共场合,5245
防弹衣,5246
匆匆,5247
走过,5248
配,5249
清酒,5250
嫌疑人,5251
钱来,5252
砸坏,5253
扇,5254
十七岁,5255
鱼子酱,5256
一等奖,5257
估价,5258
数百万元,5259
痴迷,5260
公寓,5261
子弹,5262
打死,5263
桶子,5264
未必,5265
赶时间,5266
酒驾,5267
游艇,5268
绕,5269
浮标,5270
航行,5271
这样的话,5272
放入,5273
房里,5274
现代,5275
科学技术,5276
听懂,5277
庙宇,5278
供奉,5279
神,5280
趴着睡,5281
腾,5282
信神,5283
视野,5284
奇幻,5285
友善,5286
爱情,5287
信号灯,5288
处,5289
多长时间,5290
朝,5291
葡萄,5292
修,5293
泡,5294
这狗屋,5295
迪士尼,5296
乐园,5297
推,5298
疯子,5299
熟食店,5300
多雨,5301
水稻,5302
银座,5303
搭乘,5304
地铁,5305
校园,5306
独轮车,5307
轮子,5308
再也不会,5309
上下学,5310
正方形,5311
角,5312
这起,5313
阻止不了,5314
吃光,5315
丰田,5316
福特,5317
喂狗,5318
熄灯,5319
派上用场,5320
信件,5321
傻子,5322
油墨,5323
快没了,5324
严格来说,5325
奖金,5326
存,5327
用餐,5328
隧道,5329
追上,5330
如,5331
无,5332
相片,5333
黎明前,5334
火势,5335
电动,5336
剃须刀,5337
注意力,5338
集中,5339
信上,5340
热点,5341
儿,5342
喝了酒,5343
呼吸,5344
青年,5345
旅舍,5346
每位,5347
会员,5348
每月,5349
需,5350
万日元,5351
数千,5352
人受,5353
疾病,5354
所害,5355
受邀,5356
主席,5357
总会,5358
乘,5359
决不,5360
没睡,5361
诚挚,5362
歉意,5363
旧闻,5364
屯,5365
夹克,5366
大厅,5367
衣柜,5368
自豪,5369
走出,5370
两者之间,5371
显著,5372
两门,5373
猜得到,5374
我长,5375
出租,5376
声称,5377
土耳其,5378
姓氏,5379
自由,5380
滑,5381
交代,5382
重复,5383
这句,5384
一声,5385
怪响,5386
杯子,5387
地板,5388
同事,5389
学些,5390
税,5391
我加,5392
好友,5393
刀子,5394
可用,5395
来切,5396
追求,5397
上周,5398
节食,5399
强调,5400
都市生活,5401
便利,5402
方面,5403
尾声,5404
着急,5405
张票,5406
三日,5407
有效,5408
停火,5409
答复,5410
第三课,5411
反对票,5412
过爱,5413
发疯,5414
当上,5415
部长,5416
变差,5417
先前,5418
矛尖,5419
浸,5420
毒药,5421
当过,5422
姑娘,5423
有事,5424
9,5425
事上,5426
取消,5427
了如指掌,5428
闻,5429
好香,5430
喔,5431
解开,5432
谜团,5433
带大,5434
这药,5435
副作用,5436
没减,5437
我新家,5438
宽敞,5439
撒,5440
展览,5441
镇有,5442
阿拉伯,5443
赤道,5444
半球,5445
痕迹,5446
逃走,5447
火是,5448
我录,5449
好人,5450
赌,5451
发胖,5452
五十年,5453
口信,5454
我望,5455
著海,5456
全家,5457
绵羊,5458
血型,5459
灯泡,5460
烧坏,5461
拿定主意,5462
信任,5463
创造,5464
主义,5465
伪科学,5466
带上,5467
无烟,5468
区,5469
长程,5470
旅途,5471
很累,5472
粗鲁无礼,5473
床铺,5474
疼痛,5475
难以忍受,5476
羞辱,5477
共同点,5478
听不见,5479
一群,5480
操场上,5481
手球,5482
骗过,5483
大得多,5484
应征,5485
暑期,5486
实习,5487
无所畏惧,5488
怎样才能,5489
大人,5490
追赶,5491
楼下,5492
夜空,5493
星光,5494
明亮,5495
爱着,5496
接种,5497
流感疫苗,5498
那有,5499
叫辆,5500
发完,5501
公众,5502
场合,5503
斯拉夫,5504
语让,5505
着迷,5506
车库,5507
废物,5508
含有,5509
铁质,5510
气压计,5511
凝视着,5512
您们,5513
吵,5514
信读,5515
篇文章,5516
大楼,5517
警惕,5518
爆炸物,5519
总算,5520
没人来,5521
捡起,5522
极端,5523
出去玩,5524
订婚,5525
凡事,5526
预先,5527
一滴水,5528
买不到,5529
泰国菜,5530
一针,5531
农夫,5532
锯子,5533
哪位,5534
作曲家,5535
尽,5536
所能,5537
沿著,5538
陡峭,5539
斜坡,5540
蜿蜒,5541
早晚,5542
先吃点,5543
服从命令,5544
真傻,5545
牛,5546
牧地,5547
草,5548
慢,5549
上待,5550
饭,5551
哈佛,5552
行为表现,5553
答完,5554
题,5555
休假,5556
弄伤,5557
他别,5558
多管闲事,5559
小型,5560
有机,5561
欲望,5562
混为一谈,5563
风景优美,5564
车票,5565
我病,5566
厉害,5567
八十一岁,5568
融合,5569
爵士,5570
摇滚乐,5571
假如,5572
程序,5573
性格,5574
在校,5575
名声,5576
书后,5577
见识,5578
见机行事,5579
锁上,5580
两只,5581
球,5582
胡扯,5583
任何事物,5584
社区,5585
第一名,5586
绿队,5587
停车场,5588
快用,5589
乘飞机,5590
玩笑话,5591
个人,5592
除臭剂,5593
短袖,5594
上衣,5595
球是,5596
宝贝,5597
大鱼,5598
划掉,5599
至关重要,5600
词汇,5601
花园,5602
蕃茄,5603
火腿三明,5604
治,5605
买来,5606
赝品,5607
溪流,5608
按时,5609
反锁,5610
蜜蜂,5611
这周,5612
言过其实,5613
转过身,5614
睁开,5615
起源,5616
违法,5617
远亲,5618
执业,5619
医师,5620
半左右,5621
余地,5622
整整,5623
太妙了,5624
最热,5625
两辆车,5626
到校,5627
态度,5628
重大,5629
东边,5630
喝一杯,5631
事要,5632
胡萝卜,5633
中央,5634
情报局,5635
问到,5636
中死,5637
哲学,5638
六个月,5639
能学,5640
太贵,5641
一面,5642
告发,5643
相仿,5644
静养,5645
快好了,5646
摸摸,5647
闹事,5648
指使,5649
逃不出,5650
前死,5651
海上,5652
繁星点点,5653
屁股,5654
来访,5655
逹,5656
确切,5657
未定,5658
复合,5659
碳水化合物,5660
咬了一口,5661
手里,5662
雨势,5663
分手,5664
每人,5665
坐地铁,5666
道,5667
羊,5668
医药费,5669
乘坐,5670
晕车,5671
没想到,5672
回信,5673
读读,5674
梦见,5675
公主,5676
偷掉,5677
钢琴家,5678
刮走,5679
海王星,5680
太阳系,5681
第八个,5682
守卫,5683
表停,5684
近,5685
两分钟,5686
这时候,5687
一惊,5688
大房子,5689
援手,5690
礼拜六,5691
注定,5692
指控,5693
测速,5694
男朋友,5695
有点像,5696
生态学,5697
老歌,5698
某种程度,5699
字,5700
叫做,5701
东京国际,5702
小提琴,5703
撞倒,5704
岩石,5705
合格,5706
申请人,5707
大石头,5708
面包房,5709
转变,5710
自我介绍,5711
跟我走,5712
再见面,5713
听过,5714
容器,5715
密封,5716
这太,5717
拿下,5718
行胜于,5719
言,5720
看不出,5721
迟早,5722
会用,5723
甩,5724
挖土,5725
木头,5726
外婆,5727
货物,5728
桌边,5729
体育馆,5730
打篮球,5731
积极,5732
日期,5733
浇,5734
完花,5735
上涨,5736
灌肠,5737
做法,5738
交流,5739
漏水,5740
很多遍,5741
满,5742
遏制,5743
怒火,5744
大脑,5745
投票,5746
弃权,5747
已婚,5748
刀子嘴,5749
永不,5750
叫作,5751
暑假,5752
达拉斯,5753
进过,5754
监狱,5755
暖,5756
那幅,5757
黑白,5758
咆哮,5759
出版,5760
发动,5761
引擎,5762
墨水,5763
写下,5764
发型,5765
三名,5766
兄长,5767
淋得,5768
全身,5769
万幸,5770
夜班,5771
放开,5772
高中学生,5773
过不去,5774
前进,5775
山崩,5776
阻断,5777
少年,5778
还行,5779
当场,5780
笔记本,5781
甚,5782
问过,5783
指甲,5784
足球赛,5785
煤矿,5786
遇到困难,5787
这钱,5788
分,5789
鹦鹉,5790
模仿,5791
不算什么,5792
便是,5793
把握,5794
千载难逢,5795
一开,5796
留下来,5797
日常生活,5798
中起,5799
作用,5800
肉价,5801
传遍,5802
各地,5803
臭鼬,5804
见证,5805
高中毕业,5806
南辕北辙,5807
河流,5808
滚出,5809
草坪,5810
查找,5811
生日派对,5812
各个方面,5813
电脑游戏,5814
推出,5815
一款,5816
柳丁,5817
维生素,5818
意面,5819
海伦凯勒,5820
眼盲,5821
外地,5822
重点,5823
确保,5824
涉入,5825
可全,5826
靠你了,5827
杂种狗,5828
哈哈,5829
指针,5830
逃课,5831
进展,5832
很远,5833
类型,5834
股票,5835
调低,5836
幸运,5837
大鱼吃小鱼,5838
中文,5839
结冰,5840
悉尼,5841
巨蛋,5842
钱存,5843
印度,5844
人口,5845
这片,5846
湖是,5847
课堂,5848
一扇门,5849
中肯,5850
电,5851
垄断,5852
戒掉,5853
赌博,5854
医疗保险,5855
礼拜,5856
苹果派,5857
每一项,5858
皮鞋,5859
远离,5860
电器设备,5861
拷贝,5862
咱在,5863
开溜,5864
当真,5865
空闲,5866
窗帘,5867
朝南,5868
以史为鉴,5869
咔哒,5870
安全帽,5871
进度,5872
架,5873
名单,5874
时后,5875
烦到,5876
第一班,5877
开到,5878
希尔顿酒店,5879
第一件,5880
调杯,5881
爱因斯坦,5882
下决心,5883
穿衣服,5884
布丁,5885
房间内,5886
提提,5887
口臭,5888
本应,5889
左转,5890
七十岁,5891
一醉方休,5892
无声电影,5893
对人,5894
邻居们,5895
开关,5896
近来,5897
短缺,5898
健谈,5899
章鱼,5900
小丸子,5901
敏感,5902
高中,5903
不敢,5904
液体,5905
摄影社,5906
恶心,5907
后门,5908
苹果树,5909
砍倒,5910
靴,5911
会谈,5912
二十五岁,5913
公司地址,5914
请发,5915
尽头,5916
碗碟,5917
臭,5918
挡风玻璃,5919
砸碎,5920
停下,5921
谦虚,5922
别进,5923
天赋,5924
晚年,5925
致力于,5926
自传,5927
坚强,5928
兴奋,5929
暗恋着,5930
熊会,5931
本月,5932
消耗,5933
定下,5934
携带,5935
风,5936
刮得,5937
太猛,5938
深色,5939
严厉,5940
斥责,5941
梦想,5942
说句话,5943
人死于,5944
飞翔,5945
覆盆子,5946
威士忌,5947
加水,5948
23,5949
农民,5950
播种,5951
研究,5952
学了,5953
据我所知,5954
种花,5955
交响乐团,5956
演奏会,5957
行程,5958
脏狗进,5959
油箱,5960
父母亲,5961
好莱坞,5962
一心二用,5963
外地人,5964
女子,5965
投给,5966
量,5967
太烈,5968
结了婚,5969
关,5970
饱,5971
冰岛,5972
丹麦,5973
胆子,5974
句句,5975
子,5976
模糊,5977
十点钟,5978
类似,5979
盛,5980
洗过,5981
镜子,5982
有多远,5983
黑市,5984
两滴,5985
眼泪,5986
滑落,5987
门上,5988
病倒,5989
十三岁,5990
读得,5991
清洗,5992
左边,5993
通道,5994
留存,5995
活儿,5996
噪声,5997
耶稣,5998
数字,5999
碰巧,6000
筷子,6001
三只,6002
大清早,6003
走著,6004
能否,6005
说出,6006
精确,6007
侦探,6008
阿拉伯文,6009
很困,6010
抚养,6011
下个,6012
做出,6013
参与,6014
犯罪,6015
八月,6016
套衫,6017
网,6018
排球,6019
费用,6020
不惜代价,6021
全家福,6022
低声,6023
刻,6024
第九,6025
页,6026
冷淡,6027
流眼泪,6028
别想,6029
老公,6030
两双,6031
支票,6032
恰巧,6033
获得,6034
优势,6035
方言,6036
平时,6037
分析,6038
两遍,6039
装作,6040
加上,6041
万圣节,6042
所愿,6043
挽,6044
矮小,6045
可是,6046
重病,6047
产,6048
好手,6049
微乎其微,6050
当成,6051
刀来,6052
芝加哥,6053
别胜新,6054
婚,6055
全写,6056
一盒,6057
倒,6058
喀布尔,6059
阿富汗,6060
家里人,6061
遗失在,6062
内衣,6063
工厂,6064
犯罪行为,6065
山里,6066
躲起来,6067
第二课,6068
简直,6069
烟雾,6070
种族歧视,6071
鲱鱼,6072
味,6073
五种,6074
惊住,6075
餐巾纸,6076
不在乎,6077
速度,6078
向往,6079
那话,6080
投降,6081
恨,6082
会派,6083
逗乐,6084
嫌疑,6085
拄,6086
拐杖,6087
好处,6088
40%,6089
善良,6090
聋子,6091
盲人,6092
搁浅,6093
优点,6094
倒霉,6095
身体健康,6096
上帝保佑,6097
特别喜爱,6098
炸薯条,6099
请客,6100
今日,6101
明日,6102
瞥,6103
浏览器,6104
取得,6105
胜利,6106
洗手,6107
不合情理,6108
两件,6109
小事,6110
方寸大乱,6111
太过分,6112
懂吗,6113
借来,6114
谋杀,6115
企划,6116
投入,6117
所知,6118
熨烫,6119
领子,6120
手大,6121
刊登,6122
策略,6123
伤害,6124
录用,6125
帮个,6126
冬季,6127
快来,6128
六只,6129
清,6130
不同点,6131
教书,6132
聚在一起,6133
优异,6134
分歧,6135
拘留,6136
小心翼翼,6137
抬起,6138
逐步,6139
康复,6140
一游,6141
证据,6142
四年,6143
咳嗽,6144
交换,6145
时不时,6146
信写,6147
越大,6148
越,6149
顽固,6150
睡觉时间,6151
昏迷不醒,6152
记日记,6153
滑了一跤,6154
楼梯,6155
摔下来,6156
车上,6157
无法形容,6158
十名,6159
逃狱,6160
平底锅,6161
凑份子,6162
褒贬不一,6163
新加坡,6164
做事,6165
共同之处,6166
干活,6167
自带,6168
洗碗,6169
避开,6170
打过,6171
贫穷,6172
谢谢您,6173
迅速,6174
回复,6175
似曾相识,6176
照相,6177
脑外科,6178
半个,6179
相爱,6180
楼里,6181
燃料,6182
抑郁,6183
认字,6184
男,6185
女,6186
六码,6187
布,6188
不知,6189
进食,6190
障碍,6191
市场,6192
人太多,6193
明信片,6194
队友,6195
材料,6196
短发,6197
瓜,6198
奖,6199
维也纳,6200
刚才,6201
吸毒,6202
乞丐,6203
我读,6204
一篇,6205
没到,6206
茄子,6207
着凉,6208
植物,6209
阳光,6210
笔比,6211
称赞,6212
迷你裙,6213
画里,6214
省油,6215
握,6216
网上,6217
好好看,6218
既要,6219
马好,6220
才华,6221
新建,6222
雨水,6223
摄影机,6224
请别,6225
只想,6226
睡点,6227
洗一洗,6228
搞砸,6229
音符,6230
趴着,6231
没干,6232
我困,6233
揭晓,6234
书中,6235
奥地利,6236
宁死,6237
罢了,6238
擦,6239
汗水,6240
化装,6241
数据,6242
表明,6243
带路,6244
餐,6245
街道,6246
灯亮,6247
冲动,6248
乌云,6249
征兆,6250
假花,6251
外衣,6252
三间,6253
重要性,6254
低估,6255
不管是谁,6256
总比,6257
童年,6258
事务,6259
发音,6260
远非,6261
被叫,6262
这记,6263
创作,6264
我己,6265
经,6266
干吗,6267
岸边,6268
履历,6269
延迟,6270
力量,6271
列,6272
禁烟,6273
融洽,6274
大意,6275
帮不上,6276
不可避免,6277
泳池,6278
五堂,6279
英语课,6280
伏特加,6281
写字台,6282
段落,6283
模糊不清,6284
游遍,6285
无知,6286
能数,6287
十,6288
订阅,6289
手指头,6290
刺,6291
没想,6292
批准,6293
矮,6294
贝尔,6295
需一,6296
两份,6297
前门,6298
不太想,6299
资料,6300
用处,6301
访客,6302
一户,6303
皆,6304
第二,6305
看些,6306
习惯于,6307
高于,6308
守时,6309
开着,6310
被迫,6311
杀掉,6312
几匹马,6313
侄女,6314
这仅,6315
图画,6316
视频,6317
落到,6318
地平线,6319
类,6320
生长,6321
热带地区,6322
条纹,6323
水平,6324
抽签,6325
幸会,6326
随心所欲,6327
八字,6328
借个火,6329
洗衣服,6330
那不关,6331
刷成,6332
这画,6333
心底,6334
不准,6335
负有责任,6336
牛可产奶,6337
商品,6338
布娃娃,6339
敲门声,6340
银和锡,6341
乱弄,6342
电是,6343
两三年,6344
山坡,6345
村屋,6346
测试,6347
点药,6348
贫民窟,6349
适应,6350
叮嘱,6351
食用,6352
香烟,6353
